Scenario_ID,DayofYear,Time(hr),O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi_a,Chi_o,Chi_h
187,135,19,19.84453952,381.0120313,0.000339931,20.7942062,0.503890044,0.997656943,6.71556814,3.344631142,2.181078503,3.121308119,1.941505232,66.3552604,0.047366567,286.137,0.6286,0.269262462,0.730843057,1.310688382,4.326582883,0.139701026,0.917710419,0.692904272,0.920546837
187,135,20,20.58120651,372.0574268,0.00031063,18.76390818,0.484425831,0.997764966,6.354709177,3.172480165,2.067602147,2.968062171,1.894790075,63.01428582,0.041534028,286.137,0.6286,0.261534268,0.695443776,1.237606658,4.084873084,0.13359805,0.915856086,0.691551552,0.918269905
187,135,21,21.33203134,363.5748007,0.000283575,16.95445438,0.465945837,0.997865407,6.012878152,3.009290373,1.959866603,2.820449567,1.85070709,59.84858115,0.036209331,286.137,0.6286,0.245696434,0.657137986,1.169669147,3.859448321,0.1273716,0.91708562,0.695171993,0.919893457
187,135,22,22.09242116,355.5391099,0.000258797,15.34279779,0.448405544,0.99795857,5.689093569,2.854595359,1.857582886,2.678607798,1.809107758,56.84901744,0.031411367,286.137,0.6286,0.234863392,0.622969215,1.104887767,3.644632713,0.121514007,0.915980712,0.693917002,0.918073535
187,135,23,22.85831198,347.9266199,0.000236227,13.9081925,0.431761505,0.998044747,5.382428705,2.707953855,1.760478871,2.542675091,1.769850523,54.00692073,0.027143489,286.137,0.6286,0.219073219,0.587406966,1.042418306,3.437552588,0.115634622,0.915966245,0.691954916,0.917616579
187,135,24,32.39310306,340.7196456,2.175235549,25.9785698,0.416000265,0.998050663,5.076611338,2.563375365,1.654084319,2.440650842,1.741423462,51.28540058,0.024388291,286.137,0.6286,0.20779495,0.551426218,0.975060493,3.213417554,0.110272812,0.916275728,0.697291247,0.916846399
193,57,0,49.88724857,943.6821341,2.83E-05,4.8556102,0.929431766,0.996880232,3.794598306,0.549298464,2.968649379,7.026662588,3.37283453,124.6874581,2.037157459,270.403,0.5489,0.435825017,1.779017297,1.207590291,3.481191752,0.385035395,0.771051529,0.801246605,0.6455437
193,57,1,49.63926035,905.1251122,0.000882892,4.646310495,0.890383662,0.99706931,3.590588935,0.525346286,2.811073207,6.732218143,3.251326938,118.2201185,1.854565146,270.403,0.5489,0.415269939,1.69071811,1.142427324,3.32191524,0.362038147,0.772231124,0.802022338,0.647706579
193,57,2,52.36035264,868.5777906,0.570446562,7.676790406,0.851851118,0.997120966,3.382114876,0.500702437,2.622937091,6.456913897,3.16929824,111.932428,1.667489855,270.403,0.5489,0.391015199,1.599117342,1.09568568,3.196507852,0.351555491,0.781281356,0.805756654,0.660698406
193,57,3,55.22079107,833.9913107,1.158054535,7.90262984,0.813547538,0.996945129,3.153735923,0.473435877,2.370305105,6.1750365,3.158313129,105.6962461,1.441194263,270.403,0.5489,0.364917863,1.518952705,1.060831924,3.081674409,0.367107169,0.790841198,0.806297953,0.673056223
193,57,4,58.18115557,801.3419736,1.327827085,7.023208141,0.776593801,0.996598327,2.91599314,0.444743191,2.085082746,5.876984066,3.195043973,99.60488841,1.200952426,270.403,0.5489,0.335486076,1.443389207,1.029607516,2.950677799,0.400543164,0.806186828,0.810653089,0.69496063
193,57,5,62.21934932,770.4368243,1.22441612,5.860467336,0.740562483,0.995960115,2.657038567,0.412979165,1.750857499,5.545943083,3.30615581,93.53690792,0.94005317,270.403,0.5489,0.320573782,1.435720965,0.998916287,2.77845664,0.457254335,0.813868505,0.811684053,0.708884408
193,57,6,67.25800795,741.121988,0.968180026,4.557726499,0.705372583,0.994999952,2.380595557,0.378432941,1.393654383,5.161981237,3.487073105,87.4879269,0.684436443,270.403,0.5489,0.30720636,1.458774607,0.969734443,2.565785645,0.545027541,0.823358165,0.816688735,0.729979676
193,57,7,72.53442858,713.2880256,0.678638952,3.29355088,0.671376542,0.993819124,2.105564169,0.343424983,1.065053604,4.728900345,3.69712415,81.58822392,0.471015618,270.403,0.5489,0.280960408,1.44631132,0.919556437,2.264141006,0.643662555,0.830556346,0.820026948,0.752560124
193,57,8,76.99778338,686.8712118,0.442857251,2.263385281,0.639231671,0.992638344,1.856861863,0.311289122,0.806727606,4.286203852,3.874179229,76.05740443,0.319331833,270.403,0.5489,0.264181194,1.470660093,0.886580516,2.005698679,0.753135184,0.828390556,0.820718936,0.766561774
193,57,9,79.91953289,661.84157,0.287502827,1.557081416,0.609478976,0.991694656,1.651607572,0.284563506,0.628177124,3.88468597,3.970687406,71.07834313,0.223796106,270.403,0.5489,0.244377304,1.459030139,0.839102678,1.736987423,0.833868778,0.823747042,0.823524849,0.781569697
193,57,10,81.27359461,638.1507448,0.193873078,1.124735318,0.582158472,0.991099256,1.490857069,0.263677358,0.512753819,3.551525965,3.982115006,66.67864843,0.166461259,270.403,0.5489,0.223381421,1.41775453,0.797314497,1.532178719,0.882557436,0.819053286,0.823755974,0.793527175
193,57,11,81.4506973,615.7184532,0.136321932,0.874720989,0.556961015,0.990832589,1.365928896,0.247631002,0.438817052,3.286765649,3.930636202,62.77474996,0.13156655,270.403,0.5489,0.210117508,1.384739024,0.766671874,1.396411872,0.90680548,0.820974418,0.82741679,0.806493706
193,57,12,80.85343333,594.459504,0.097199453,0.739213259,0.53353957,0.990828114,1.267341925,0.235209895,0.390775206,3.079568787,3.839398807,59.2680933,0.109501207,270.403,0.5489,0.205788322,1.368395749,0.737271056,1.287566351,0.912008058,0.819563921,0.830854783,0.811309642
193,57,13,79.7631631,574.2992815,0.064558694,0.676963973,0.511632876,0.991020613,1.187861493,0.225450987,0.359183556,2.918375353,3.724421697,56.08185818,0.095014711,270.403,0.5489,0.193719358,1.291224095,0.678737484,1.145667732,0.86857384,0.817850585,0.831719205,0.812848681
193,57,14,78.36047447,555.1744349,0.028508214,0.660858245,0.491068238,0.991354268,1.122238194,0.217634091,0.338286309,2.793284992,3.595989215,53.15960637,0.085172611,270.403,0.5489,0.18173845,1.225495811,0.65164012,1.096006091,0.83693467,0.820004883,0.827122079,0.812034797
193,57,15,76.79920995,537.030509,6.38E-05,0.65812777,0.471746622,0.991773271,1.066145452,0.211135453,0.323920464,2.694404139,3.46212141,50.45379927,0.078088941,270.403,0.5489,0.170700698,1.163089712,0.627310589,1.057669464,0.803734378,0.826517281,0.824078589,0.813655396
193,57,16,75.28740113,519.8364913,1.73E-05,0.598948922,0.453746626,0.992198161,1.014669948,0.205187401,0.311538503,2.606391969,3.333484865,47.91018986,0.072039243,270.403,0.5489,0.158671169,1.091556888,0.604847908,1.038910042,0.76086807,0.834452209,0.822401966,0.817076348
193,57,17,73.86942714,503.5485068,1.37E-05,0.561556339,0.438419485,0.992611444,0.966472955,0.199587777,0.300017897,2.527206368,3.211767413,45.51077903,0.066623901,270.403,0.5489,0.14909071,1.022128818,0.574059161,1.00127419,0.710851666,0.838715958,0.819795344,0.81637474
193,57,18,72.5316965,488.1167323,1.32E-05,0.534713972,0.425774772,0.993005848,0.921162781,0.194286565,0.28912987,2.454275215,3.096418952,43.24270748,0.061743201,270.403,0.5489,0.135998963,0.93440686,0.538925333,0.960035475,0.652465849,0.850460147,0.824090475,0.826551519
193,57,19,71.26805948,473.4958728,1.37E-05,0.514755435,0.414184074,0.993378173,0.878534422,0.189263531,0.278815164,2.385319248,2.987095484,41.09508455,0.057340317,270.403,0.5489,0.125763578,0.868079237,0.512136959,0.923938028,0.610993729,0.856233646,0.823629958,0.829457687
193,57,20,70.07453766,459.6435321,1.43E-05,0.499051067,0.40305101,0.993729906,0.838438795,0.184507012,0.269060091,2.320026229,2.883473244,39.06097616,0.053371072,270.403,0.5489,0.115732379,0.806626327,0.491598079,0.901673245,0.574909148,0.866117072,0.827579969,0.838811161
193,57,21,68.9471592,446.5194067,1.50E-05,0.48631616,0.392293847,0.994062569,0.800725559,0.180004039,0.259840628,2.258265744,2.785249518,37.13430354,0.049791858,270.403,0.5489,0.110586063,0.766155094,0.475631195,0.886866822,0.545041203,0.870004277,0.827233327,0.839871016
193,57,22,67.88203479,434.0852308,1.56E-05,0.475917963,0.381914177,0.994377317,0.765247933,0.175741174,0.251127597,2.199850701,2.692142985,35.30929394,0.046562066,270.403,0.5489,0.106758121,0.736181556,0.466589977,0.884727335,0.523246811,0.875490262,0.829051133,0.843571531
193,57,23,66.87549195,422.3047288,1.63E-05,0.467445432,0.371919424,0.994675138,0.731867303,0.171705404,0.242891874,2.144580082,2.603888619,33.58048128,0.043645242,270.403,0.5489,0.099651413,0.694219269,0.456719017,0.881973889,0.499912345,0.880821772,0.828319021,0.847321791
193,57,24,65.92410061,411.1435292,1.69E-05,0.460580079,0.362313592,0.994956944,0.700454063,0.167884392,0.235105867,2.092261078,2.52023536,31.94270644,0.041008983,270.403,0.5489,0.090333705,0.642479404,0.442402366,0.868979676,0.473166077,0.887848134,0.828525494,0.854106397
218,336,0,67.41896664,357.205438,2.5320664,7.36817514,0.558855639,0.996557923,2.936557943,5.425767243,0.546233149,3.455637054,4.043040624,121.2269111,0.010784638,244.853,0.8607,7.568518855,3.140195028,3.819315597,9.953365333,1.078141567,0.870328979,0.81984558,0.8304426
218,336,1,69.07902175,350.0071118,2.074944236,6.384182705,0.534719688,0.996327589,2.708177485,5.006214891,0.475145213,3.284454835,4.086040537,114.1305584,0.009794108,244.853,0.8607,6.898157405,3.038634695,3.827202903,9.952933036,1.117464409,0.87453457,0.819661642,0.837251511
218,336,2,70.20269906,343.0812842,1.688143761,5.578058719,0.512010987,0.99615421,2.506110503,4.633329235,0.418277812,3.125422044,4.09320158,107.5367883,0.009126619,244.853,0.8607,6.545854991,2.991549439,3.824162867,9.925899917,1.14534056,0.878396762,0.821593898,0.843226007
218,336,3,70.81476336,336.4210857,1.359976898,4.930904648,0.490663285,0.996043637,2.328574181,4.304000029,0.373433001,2.97914254,4.066180585,101.4239708,0.008730837,244.853,0.8607,6.165570864,2.911047046,3.710614004,9.604798899,1.153302145,0.879237607,0.820226516,0.845681775
218,336,4,70.96662603,330.0240761,1.078020169,4.4191138,0.470600823,0.995996478,2.173081295,4.013867236,0.338424534,2.845814114,4.008889711,95.76126347,0.008559596,244.853,0.8607,5.826033025,2.823313497,3.525182539,9.095309639,1.149025773,0.881087948,0.821573504,0.849663749
218,336,5,70.73004904,323.890475,0.831597863,4.016226074,0.451740934,0.996008316,2.036724397,3.757818635,0.311223891,2.725184132,3.92682281,90.51115374,0.008570448,244.853,0.8607,5.506757038,2.727516887,3.379955958,8.675325641,1.134698732,0.88177583,0.821332193,0.851454139
218,336,6,70.1897208,318.0216955,0.614603912,3.695068402,0.433998083,0.996070839,1.916483077,3.530534325,0.290047887,2.61655763,3.826199181,85.63298043,0.008725244,244.853,0.8607,5.12191631,2.584080124,3.197226176,8.166368867,1.094328472,0.881886052,0.820386568,0.852203531
218,336,7,69.43596643,312.4190357,0.42794977,3.429627977,0.417288021,0.996173422,1.80948366,3.326950189,0.273393831,2.518844244,3.713161193,81.08637831,0.008989384,244.853,0.8607,5.01771103,2.551598973,3.140243629,7.997246852,1.089410272,0.884798514,0.824527135,0.856190676
218,336,8,68.55911522,307.0824735,0.280111094,3.197325474,0.401530675,0.996304481,1.713147106,3.142524254,0.260024166,2.430623865,3.593260672,76.83360048,0.009330506,244.853,0.8607,4.663570413,2.408107537,2.978653743,7.561787834,1.041055493,0.884501033,0.822907766,0.856144016
218,336,9,67.6454771,302.0097276,0.183601831,2.982807901,0.386651033,0.996452055,1.625204863,2.973269346,0.248907379,2.350207089,3.471333049,72.84025058,0.009716006,244.853,0.8607,4.229681165,2.228726752,2.7955482,7.061851964,0.977710576,0.883716799,0.819694898,0.855761305
218,336,10,66.77299508,297.1960249,0.146988825,2.78314908,0.372578817,0.996603824,1.543650024,2.815670759,0.23915027,2.275686469,3.351588484,69.07507316,0.010110142,244.853,0.8607,4.050476722,2.13612661,2.688945233,6.767997178,0.93668025,0.884732209,0.821230193,0.856971181
218,336,11,66.003695,292.6349366,0.16739734,2.605917324,0.359248754,0.996747479,1.466739029,2.666690271,0.22997566,2.205032912,3.23759138,65.51013901,0.010473643,244.853,0.8607,3.836230097,2.030797567,2.562754385,6.435198154,0.892507426,0.885215394,0.821649109,0.857674464
218,336,12,65.37456901,288.319907,0.229871742,2.453386043,0.346602098,0.99687178,1.393063682,2.523889436,0.220754012,2.13630781,3.132058379,62.12181911,0.010767363,244.853,0.8607,3.555064417,1.903537977,2.428407802,6.073855589,0.844252262,0.886803777,0.822870981,0.859910822
218,336,13,64.89895601,284.2452272,0.31244934,2.314264522,0.334587255,0.996967163,1.321569702,2.385457026,0.211022057,2.067907506,3.03683299,58.89106309,0.010956312,244.853,0.8607,3.389950502,1.821600778,2.329533854,5.805523782,0.811711864,0.886415853,0.82187691,0.85946798
218,336,14,64.57964049,280.4053989,0.392414582,2.171682616,0.323157908,0.997024951,1.251445755,2.250012712,0.200440617,1.998639974,2.953232468,55.80197385,0.011009737,244.853,0.8607,3.135186806,1.714937938,2.21843557,5.500182354,0.776608342,0.887466401,0.821962597,0.861166485
218,336,15,64.42010125,276.7931462,0.451520163,2.011428325,0.312270893,0.997036131,1.182003166,2.116397593,0.188749014,1.927679154,2.88241091,52.84019458,0.010900171,244.853,0.8607,2.934508999,1.631187021,2.121604107,5.234380225,0.750557298,0.888234218,0.822065419,0.862312895
218,336,16,64.42515834,273.3974365,0.479024202,1.825877389,0.301886668,0.996991588,1.112701269,1.983715947,0.175797851,1.854554224,2.825295373,49.99294605,0.010608429,244.853,0.8607,2.741541314,1.542119988,1.986103862,4.881150313,0.719206971,0.888794135,0.822246169,0.863981546
218,336,17,64.59242641,270.202878,0.472443376,1.615452277,0.291972768,0.99688437,1.043317975,1.851621703,0.161653536,1.779209003,2.782060535,47.25080581,0.010135393,244.853,0.8607,2.504986112,1.461836209,1.889784542,4.612603161,0.702617686,0.890208202,0.821836221,0.867094885
218,336,18,64.90214684,267.190961,0.436412383,1.388069307,0.282508368,0.996713046,0.974136355,1.720625554,0.146687144,1.702059176,2.751461505,44.61000993,0.009512923,244.853,0.8607,2.452940193,1.448449069,1.818728193,4.425496773,0.706407606,0.890148971,0.821384513,0.867964444
218,336,19,65.31212049,264.3424759,0.380314244,1.157044823,0.273487614,0.996484613,0.90601047,1.592191965,0.131559743,1.623979798,2.730431949,42.07386495,0.008804196,244.853,0.8607,2.389422373,1.437075728,1.759878483,4.25687681,0.713884544,0.891239371,0.822636867,0.870437741
218,336,20,65.76003674,261.6399768,0.315537293,0.938355392,0.264919762,0.9962157,0.840251943,1.468532686,0.117086256,1.546234135,2.7142386,39.65233351,0.008090566,244.853,0.8607,2.264286069,1.401995096,1.682916137,4.039363587,0.713803329,0.892253198,0.82273981,0.873199626
218,336,21,66.1733837,259.0693402,0.252878674,0.747534192,0.256823881,0.99593099,0.778347453,1.352120605,0.104029234,1.470373762,2.697339873,37.3592297,0.007450502,244.853,0.8607,2.058832831,1.344248456,1.594820018,3.792596176,0.70996257,0.894052189,0.822154449,0.878006545
218,336,22,66.48647226,256.6198595,0.200236805,0.595959645,0.249216016,0.995658081,0.721566663,1.245030322,0.092904176,1.398095811,2.674889806,35.20701346,0.00693984,244.853,0.8607,1.966006918,1.319949985,1.527567016,3.606027777,0.71213003,0.89474817,0.821946707,0.88072489
218,336,23,66.65864166,254.2830983,0.161047217,0.487400669,0.242092508,0.995420086,0.670615215,1.148368133,0.083882092,1.331034383,2.644270334,33.20115626,0.006581882,244.853,0.8607,1.844444765,1.282860374,1.462091117,3.424408918,0.708798758,0.895492791,0.821125591,0.883251282
218,336,24,66.68077894,252.0517946,0.134433989,0.417508287,0.235422939,0.995230725,0.625552705,1.062153178,0.076840966,1.270513613,2.60549136,31.33818198,0.006371936,244.853,0.8607,1.740991189,1.240192368,1.387430723,3.226162855,0.696863378,0.896069747,0.8209953,0.88529187
221,40,0,39.81614583,627.0893862,8.617122427,26.57092663,0.787836088,0.998940913,4.441149718,2.331593603,2.992952194,4.28097695,2.090220846,171.2280333,1.397190517,245.339,0.4039,0.879589692,6.367087007,1.731181352,4.718743482,0.129828164,0.866625632,0.962853031,0.819759097
221,40,1,41.43986939,605.5197099,7.935902876,24.75816596,0.752979468,0.998889206,4.182093589,2.198668628,2.771436495,4.138001081,2.108276476,162.0137105,1.261902278,245.339,0.4039,0.821733237,5.981340553,1.793896529,4.904723429,0.135719223,0.87333873,0.96166465,0.828536597
221,40,2,42.89856437,585.0681364,7.25939313,23.05962391,0.71982683,0.998838181,3.938027702,2.07334016,2.56548712,3.994266847,2.122308475,153.3028491,1.138513633,245.339,0.4039,0.779591901,5.703652138,1.859385741,5.093250674,0.141123123,0.879511486,0.960913648,0.836352549
221,40,3,44.18560644,565.6699553,6.594681425,21.47510362,0.68835769,0.998789729,3.708641497,1.955438442,2.375160892,3.852062334,2.131638811,145.0691121,1.026852057,245.339,0.4039,0.72890799,5.359377976,1.857135306,5.110415828,0.143236285,0.887238798,0.961204385,0.846513662
221,40,4,45.29800704,547.2653195,5.948720092,20.00366004,0.658517325,0.998745846,3.493595113,1.844783071,2.200356668,3.712544627,2.135565959,137.2895835,0.926573617,245.339,0.4039,0.696756307,5.14745271,1.902394998,5.243075792,0.147264465,0.891279229,0.960507571,0.851314404
221,40,5,46.23785261,529.7991968,5.327699634,18.64270305,0.630237285,0.998708323,3.292453581,1.741149627,2.040699039,3.576455921,2.133610683,129.9426457,0.83711626,245.339,0.4039,0.661679748,4.90840301,1.916217803,5.281420522,0.148340321,0.896201731,0.960470469,0.857591139
221,40,6,47.01322516,513.2211266,4.73725833,17.38773823,0.603444676,0.998678541,3.104660969,1.644256059,1.895516416,3.444397519,2.125624925,123.0069846,0.757720283,245.339,0.4039,0.611813178,4.561171331,1.914980894,5.26963354,0.147058412,0.898762062,0.959277066,0.860218481
221,40,7,47.63798699,497.484843,4.182559529,16.23250931,0.57806612,0.998657336,2.929542713,1.553763088,1.763876649,3.316897179,2.111810236,116.4612355,0.687481105,245.339,0.4039,0.553199509,4.148184154,1.882020412,5.169973635,0.143858826,0.900961293,0.957766678,0.862524377
221,40,8,48.13171143,482.5478091,3.669198978,15.16939998,0.554029389,0.998644947,2.766326689,1.469284041,1.644654828,3.194393366,2.092678377,110.2839831,0.625414932,245.339,0.4039,0.519872506,3.916631189,1.892410702,5.189686478,0.143393641,0.9026329,0.956550886,0.863889925
221,40,9,48.5182697,468.3707222,3.203131422,14.18998174,0.531264153,0.998641036,2.614174527,1.390399924,1.536611097,3.077202438,2.068978721,104.4539448,0.570519649,245.339,0.4039,0.459490261,3.485224421,1.824421129,4.995593754,0.137594546,0.907003831,0.955760409,0.8691479
221,40,10,48.824502,454.9170281,2.790782615,13.28563601,0.50970241,0.998644752,2.472216403,1.316676386,1.438465577,2.965493772,2.041612028,98.95023299,0.521824933,245.339,0.4039,0.425857134,3.242423349,1.783828519,4.872337664,0.132983591,0.908035965,0.954515794,0.869674313
